churn,age,gender,dependents,prod_ct,mo_on_book,mo_inactive_r12,contr_ct_r12,revbal_avg_r12,credlim_avg_r12,opentobuy_avg_r12,utilratio_avg,tx_amt_r12,tx_ct_r12,chng_tx_amt_q4_q1,chng_tx_ct_q4_q1,marstat_Divorced,marstat_Married,marstat_Single,marstat_Unknown,card_Blue,card_Gold,card_Platinum,card_Silver,educ,inc,tx_amt_pertx_r12
0,37,0,4,2,26,1,2,647.0,3423.0,2776.0,0.189,14308.0,124,0.73,0.722,0,1,0,0,1,0,0,0,0,1,115.38709677419355
0,46,0,4,1,34,2,3,1473.0,33874.0,32401.0,0.043,13753.0,98,0.803,0.849,0,0,1,0,0,0,0,1,0,0,140.33673469387756
0,61,0,0,2,36,1,3,1116.0,3175.0,2059.0,0.351,14071.0,101,0.978,0.683,0,1,0,0,1,0,0,0,1,1,139.31683168316832
1,45,1,3,1,40,4,3,0.0,7979.0,7979.0,0.0,5056.0,63,0.465,0.853,0,1,0,0,1,0,0,0,3,2,80.25396825396825
0,41,1,2,1,28,2,3,2267.0,13679.0,11412.0,0.166,15180.0,103,1.232,0.689,0,0,1,0,1,0,0,0,0,4,147.37864077669903
0,47,0,2,1,36,3,2,948.0,14767.0,13819.0,0.064,13090.0,104,0.999,0.625,0,0,0,1,0,0,0,1,0,1,125.86538461538461
1,44,1,2,2,36,3,3,569.0,34516.0,33947.0,0.016,8570.0,68,0.919,0.789,0,0,1,0,0,0,0,1,0,4,126.02941176470588
1,61,1,0,6,46,3,3,1162.0,4650.0,3488.0,0.25,7976.0,74,0.82,1.056,0,0,1,0,1,0,0,0,0,5,107.78378378378379
0,45,0,2,1,40,3,3,865.0,3592.0,2727.0,0.241,12777.0,95,0.663,0.727,0,1,0,0,1,0,0,0,3,2,134.49473684210525
0,31,1,0,1,24,1,3,1722.0,32535.0,30813.0,0.053,15738.0,116,0.856,0.657,0,1,0,0,0,0,0,1,1,3,135.67241379310346
0,42,1,2,2,35,1,3,1471.0,3214.0,1743.0,0.458,14557.0,114,0.933,0.652,0,0,1,0,1,0,0,0,0,5,127.69298245614036
1,32,1,1,6,36,3,2,2134.0,4819.0,2685.0,0.443,9330.0,64,0.834,0.882,0,0,1,0,1,0,0,0,1,2,145.78125
0,42,1,2,2,31,3,1,0.0,16433.0,16433.0,0.0,13678.0,125,0.791,0.736,0,1,0,0,1,0,0,0,3,4,109.424
0,49,1,4,2,44,3,3,1361.0,12174.0,10813.0,0.112,14743.0,121,1.048,0.729,0,1,0,0,1,0,0,0,0,4,121.84297520661157
0,52,0,3,2,40,2,1,1518.0,9230.0,7712.0,0.164,14082.0,99,0.774,0.833,0,1,0,0,1,0,0,0,3,1,142.24242424242425
0,39,1,3,2,36,2,3,776.0,6867.0,6091.0,0.113,14119.0,97,0.715,0.764,0,1,0,0,1,0,0,0,4,3,145.55670103092783
0,51,1,4,2,33,2,2,1848.0,34516.0,32668.0,0.054,14149.0,103,0.775,0.689,0,0,1,0,0,1,0,0,2,5,137.36893203883494
0,52,1,2,2,36,3,1,0.0,18046.0,18046.0,0.0,13758.0,104,0.819,0.677,0,1,0,0,1,0,0,0,1,4,132.28846153846155
0,40,1,3,2,27,2,3,1589.0,7680.0,6091.0,0.207,13617.0,105,0.688,0.721,0,0,1,0,1,0,0,0,3,2,129.68571428571428
0,38,0,2,2,36,3,2,0.0,7825.0,7825.0,0.0,14326.0,100,0.724,0.786,0,1,0,0,1,0,0,0,0,1,143.26
0,41,1,5,1,31,3,2,1945.0,5002.0,3057.0,0.389,16161.0,109,1.035,0.787,0,1,0,0,1,0,0,0,2,3,148.26605504587155
0,27,1,0,1,19,1,3,1131.0,34516.0,33385.0,0.033,14716.0,112,0.715,0.75,0,0,0,1,0,0,0,1,2,4,131.39285714285714
0,50,0,3,2,41,3,1,0.0,4755.0,4755.0,0.0,15999.0,109,0.776,0.73,0,1,0,0,1,0,0,0,3,2,146.77981651376146
0,58,1,1,1,40,3,0,1783.0,22104.0,20321.0,0.081,13830.0,112,0.805,0.806,0,0,1,0,1,0,0,0,0,4,123.48214285714286
0,53,1,2,1,47,3,3,2295.0,29038.0,26743.0,0.079,12025.0,103,0.657,0.807,0,0,1,0,0,0,0,1,4,3,116.74757281553399
1,40,1,3,2,36,3,2,0.0,4620.0,4620.0,0.0,6644.0,61,0.654,0.694,0,0,1,0,1,0,0,0,1,4,108.91803278688525
0,58,1,1,1,50,1,3,1341.0,34516.0,33175.0,0.039,13988.0,127,0.812,0.789,0,1,0,0,1,0,0,0,1,4,110.14173228346456
0,41,0,3,2,30,1,1,0.0,11463.0,11463.0,0.0,14511.0,105,0.908,0.721,0,0,1,0,0,0,0,1,3,1,138.2
1,59,1,2,2,50,4,2,0.0,6224.0,6224.0,0.0,8291.0,69,0.801,1.029,0,0,1,0,1,0,0,0,3,3,120.15942028985508
0,53,1,1,2,36,3,3,751.0,19252.0,18501.0,0.039,14074.0,112,0.814,0.623,0,1,0,0,1,0,0,0,0,5,125.66071428571429
0,53,1,1,1,47,1,2,1583.0,34516.0,32933.0,0.046,12906.0,100,0.631,0.639,0,0,1,0,1,0,0,0,3,4,129.06
0,31,1,1,1,20,2,3,1564.0,3232.0,1668.0,0.484,13142.0,112,0.969,0.75,0,0,1,0,1,0,0,0,0,2,117.33928571428571
0,44,1,2,2,36,1,3,1421.0,34516.0,33095.0,0.041,14465.0,114,0.744,0.754,0,1,0,0,0,0,1,0,0,5,126.8859649122807
1,47,0,4,2,34,3,3,0.0,23981.0,23981.0,0.0,4536.0,61,0.196,0.605,0,1,0,0,0,1,0,0,0,2,74.36065573770492
0,47,0,2,2,40,2,2,1882.0,4822.0,2940.0,0.39,13816.0,121,0.833,0.891,0,0,1,0,1,0,0,0,2,1,114.18181818181819
0,46,1,2,2,39,2,3,1381.0,34516.0,33135.0,0.04,14696.0,114,0.949,0.966,0,0,0,1,0,0,0,1,3,5,128.91228070175438
0,53,0,2,1,45,2,1,1350.0,12100.0,10750.0,0.112,13138.0,115,0.854,0.667,0,1,0,0,0,0,0,1,3,1,114.24347826086957
0,40,1,3,2,24,3,3,1138.0,20466.0,19328.0,0.056,15121.0,97,0.868,0.54,1,0,0,0,1,0,0,0,0,3,155.88659793814432
0,42,1,3,2,37,3,1,1821.0,17887.0,16066.0,0.102,14544.0,116,0.687,1.148,0,0,1,0,1,0,0,0,3,3,125.37931034482759
1,33,1,3,5,15,1,3,0.0,23399.0,23399.0,0.0,9356.0,74,1.051,0.85,0,1,0,0,1,0,0,0,3,3,126.43243243243244
0,45,0,2,2,36,2,3,789.0,13026.0,12237.0,0.061,14747.0,100,0.74,0.724,0,0,1,0,0,0,0,1,0,1,147.47
0,61,0,1,2,48,3,3,2000.0,15698.0,13698.0,0.127,12980.0,82,0.749,0.64,0,0,0,1,0,0,0,1,3,2,158.29268292682926
0,31,1,1,1,36,3,3,875.0,5590.0,4715.0,0.157,14643.0,127,0.86,0.764,0,1,0,0,1,0,0,0,0,2,115.2992125984252
0,47,1,2,1,39,3,2,618.0,17575.0,16957.0,0.035,15473.0,128,0.917,0.684,0,0,1,0,1,0,0,0,4,3,120.8828125
0,46,1,2,1,39,1,1,1769.0,29528.0,27759.0,0.06,14428.0,119,0.771,0.7,0,1,0,0,1,0,0,0,3,4,121.24369747899159
0,54,1,2,1,42,3,1,1996.0,34516.0,32520.0,0.058,15033.0,114,0.988,0.81,0,1,0,0,0,0,1,0,4,3,131.8684210526316
0,60,0,0,1,36,1,3,2262.0,4147.0,1885.0,0.545,14624.0,111,0.565,0.79,0,1,0,0,1,0,0,0,1,1,131.74774774774775
1,55,0,2,5,36,3,2,0.0,12494.0,12494.0,0.0,7026.0,69,0.576,0.917,0,1,0,0,1,0,0,0,3,0,101.82608695652173
1,32,1,2,2,22,2,3,1692.0,34516.0,32824.0,0.049,7486.0,64,0.983,0.73,0,0,1,0,0,1,0,0,3,5,116.96875
0,49,0,1,2,40,3,2,1736.0,13411.0,11675.0,0.129,12493.0,113,0.841,0.738,0,1,0,0,0,0,0,1,0,1,110.5575221238938
0,41,1,3,2,33,4,3,638.0,34516.0,33878.0,0.018,13085.0,139,0.724,0.675,0,1,0,0,1,0,0,0,0,5,94.13669064748201
0,45,1,2,1,34,1,2,1396.0,17646.0,16250.0,0.079,15527.0,106,0.851,0.893,0,1,0,0,1,0,0,0,2,3,146.4811320754717
0,45,1,3,2,36,2,1,1296.0,11121.0,9825.0,0.117,13814.0,81,0.789,1.025,0,0,1,0,1,0,0,0,0,3,170.54320987654322
1,30,1,0,6,24,2,2,0.0,4109.0,4109.0,0.0,8642.0,77,0.949,0.481,0,0,1,0,1,0,0,0,2,3,112.23376623376623
0,44,1,2,2,31,1,3,905.0,6176.0,5271.0,0.147,15102.0,95,0.805,0.792,0,1,0,0,1,0,0,0,1,5,158.96842105263158
0,40,0,5,2,36,2,3,1172.0,4512.0,3340.0,0.26,14414.0,98,0.706,0.815,0,0,0,1,1,0,0,0,3,1,147.08163265306123
0,31,1,0,2,36,3,3,1607.0,32791.0,31184.0,0.049,13177.0,106,0.752,0.738,0,1,0,0,1,0,0,0,3,4,124.31132075471699
0,40,0,3,2,35,3,3,2004.0,4772.0,2768.0,0.42,14748.0,118,0.696,0.761,1,0,0,0,1,0,0,0,0,1,124.98305084745763
0,56,1,1,2,43,2,3,1083.0,10602.0,9519.0,0.102,14084.0,91,0.656,0.75,0,0,0,1,1,0,0,0,0,3,154.76923076923077
1,47,1,4,1,42,4,1,0.0,7953.0,7953.0,0.0,8670.0,74,1.031,0.574,0,0,0,1,1,0,0,0,0,4,117.16216216216216
1,29,1,0,2,15,1,3,0.0,8022.0,8022.0,0.0,5660.0,59,0.381,0.735,1,0,0,0,1,0,0,0,4,3,95.9322033898305
0,38,1,3,2,27,4,1,0.0,34516.0,34516.0,0.0,13781.0,106,0.919,0.797,0,0,1,0,1,0,0,0,1,5,130.00943396226415
0,56,0,2,1,48,2,3,1363.0,9092.0,7729.0,0.15,14779.0,94,0.83,0.843,0,1,0,0,1,0,0,0,0,1,157.22340425531914
1,53,0,1,1,44,3,2,2517.0,5541.0,3024.0,0.454,9195.0,73,0.879,0.825,0,0,1,0,1,0,0,0,3,1,125.95890410958904
0,56,1,0,2,47,1,2,0.0,7204.0,7204.0,0.0,14042.0,113,0.803,0.766,0,0,1,0,1,0,0,0,5,4,124.26548672566372
0,27,0,0,1,36,1,2,1450.0,4548.0,3098.0,0.319,14330.0,131,0.844,0.638,0,0,0,1,1,0,0,0,3,1,109.38931297709924
0,38,0,2,1,26,2,1,1175.0,3860.0,2685.0,0.304,14474.0,118,0.734,0.71,0,0,1,0,1,0,0,0,3,1,122.66101694915254
0,48,1,2,2,36,2,2,2517.0,14581.0,12064.0,0.173,17628.0,109,0.776,0.817,0,1,0,0,0,0,0,1,1,1,161.72477064220183
0,44,0,3,2,34,2,2,0.0,3084.0,3084.0,0.0,12739.0,96,0.861,0.882,0,0,1,0,1,0,0,0,1,1,132.69791666666666
0,49,1,4,1,44,3,2,2263.0,12375.0,10112.0,0.183,14500.0,106,1.044,0.582,0,0,0,1,1,0,0,0,0,3,136.79245283018867
0,36,1,2,1,23,1,3,0.0,23981.0,23981.0,0.0,15236.0,120,0.827,0.875,0,1,0,0,0,1,0,0,2,2,126.96666666666667
0,30,1,0,2,25,3,1,0.0,19534.0,19534.0,0.0,15634.0,118,0.616,0.639,0,1,0,0,1,0,0,0,2,3,132.4915254237288
1,42,1,3,1,36,3,2,0.0,22993.0,22993.0,0.0,7867.0,75,1.004,0.786,0,1,0,0,1,0,0,0,1,4,104.89333333333333
0,51,1,2,2,31,2,2,585.0,34516.0,33931.0,0.017,13534.0,104,0.875,0.825,0,0,1,0,0,0,0,1,0,5,130.1346153846154
0,59,1,1,2,51,2,1,1071.0,15164.0,14093.0,0.071,13062.0,103,0.9,0.717,0,0,1,0,0,0,0,1,0,2,126.81553398058253
0,45,1,4,1,36,2,3,1047.0,7231.0,6184.0,0.145,15571.0,115,0.947,0.797,0,1,0,0,1,0,0,0,3,1,135.4
0,56,1,2,2,43,1,2,2022.0,34516.0,32494.0,0.059,13633.0,116,0.761,0.785,0,0,1,0,0,1,0,0,2,3,117.52586206896552
0,31,1,2,2,22,3,2,1780.0,34516.0,32736.0,0.052,14185.0,98,0.839,0.69,0,0,0,1,0,0,0,1,3,4,144.74489795918367
0,48,0,3,1,42,2,3,639.0,9215.0,8576.0,0.069,13345.0,114,0.646,0.754,0,0,1,0,1,0,0,0,3,2,117.06140350877193
0,32,1,2,2,36,1,2,1907.0,25438.0,23531.0,0.075,16485.0,104,0.741,0.793,0,1,0,0,1,0,0,0,3,4,158.5096153846154
0,46,0,3,1,36,2,2,0.0,3759.0,3759.0,0.0,15331.0,106,0.722,0.767,0,0,1,0,1,0,0,0,1,1,144.6320754716981
0,52,0,2,1,36,2,3,2267.0,3029.0,762.0,0.748,14934.0,113,0.842,0.823,0,0,1,0,1,0,0,0,1,1,132.15929203539824
1,30,0,0,5,18,1,1,996.0,4203.0,3207.0,0.237,7292.0,68,0.705,0.7,1,0,0,0,1,0,0,0,3,1,107.23529411764706
0,48,1,4,1,36,1,2,1320.0,21526.0,20206.0,0.061,14441.0,105,0.762,0.875,0,1,0,0,1,0,0,0,1,4,137.53333333333333
1,55,0,2,6,45,3,3,0.0,12207.0,12207.0,0.0,5838.0,74,0.319,1.056,0,1,0,0,0,0,0,1,3,1,78.89189189189189
0,39,0,2,1,35,3,3,1971.0,32089.0,30118.0,0.061,13796.0,121,0.671,0.833,0,0,1,0,0,0,0,1,3,0,114.01652892561984
0,43,0,3,1,27,2,2,1042.0,3541.0,2499.0,0.294,14511.0,123,0.774,0.708,0,1,0,0,1,0,0,0,0,1,117.97560975609755
0,43,1,4,2,32,2,2,1512.0,7139.0,5627.0,0.212,14802.0,112,1.106,0.75,0,1,0,0,1,0,0,0,1,2,132.16071428571428
0,47,0,3,1,42,2,3,2517.0,3669.0,1152.0,0.686,13931.0,112,0.83,0.836,0,1,0,0,1,0,0,0,0,1,124.38392857142857
1,57,1,3,1,51,6,1,0.0,5859.0,5859.0,0.0,8004.0,82,0.914,0.708,0,0,1,0,1,0,0,0,0,3,97.60975609756098
0,53,1,2,2,48,1,2,1590.0,15594.0,14004.0,0.102,13016.0,118,0.679,0.616,1,0,0,0,1,0,0,0,0,4,110.30508474576271
0,48,1,3,1,36,4,2,1823.0,34516.0,32693.0,0.053,15552.0,108,1.062,0.831,0,1,0,0,0,1,0,0,3,5,144.0
0,50,0,2,2,41,3,2,0.0,6704.0,6704.0,0.0,12576.0,103,0.856,0.776,0,0,1,0,1,0,0,0,1,1,122.09708737864078
0,53,1,3,1,38,3,2,871.0,32417.0,31546.0,0.027,14381.0,121,0.911,0.862,0,1,0,0,0,0,0,1,0,3,118.85123966942149
0,48,1,1,1,36,3,1,2152.0,2754.0,602.0,0.781,13991.0,125,0.821,0.761,0,0,1,0,1,0,0,0,3,4,111.928
1,41,1,3,1,29,3,4,0.0,27945.0,27945.0,0.0,8345.0,70,0.902,1.059,0,1,0,0,0,0,0,1,0,3,119.21428571428571
0,51,1,2,1,35,2,2,1068.0,34516.0,33448.0,0.031,16428.0,123,0.966,0.809,0,0,1,0,1,0,0,0,0,5,133.5609756097561
0,51,0,2,1,37,2,3,1829.0,7098.0,5269.0,0.258,13139.0,102,0.557,0.789,0,1,0,0,1,0,0,0,0,1,128.81372549019608
0,39,0,2,1,20,2,3,1277.0,12338.0,11061.0,0.104,15869.0,109,0.828,0.758,0,0,1,0,0,0,0,1,2,1,145.58715596330276
0,51,1,2,1,42,3,2,1140.0,16703.0,15563.0,0.068,15472.0,122,0.555,0.768,0,0,1,0,1,0,0,0,1,3,126.81967213114754
0,43,1,2,2,24,2,2,1463.0,16667.0,15204.0,0.088,15301.0,115,0.803,0.797,0,1,0,0,1,0,0,0,0,4,133.05217391304348
1,54,1,1,1,36,3,2,1664.0,18512.0,16848.0,0.09,8019.0,57,0.889,0.583,0,0,0,1,1,0,0,0,4,4,140.68421052631578
0,47,1,3,2,35,3,1,1333.0,14131.0,12798.0,0.094,12779.0,103,0.767,0.689,0,0,1,0,1,0,0,0,0,3,124.06796116504854
0,51,0,3,1,36,3,1,1474.0,3276.0,1802.0,0.45,14212.0,116,0.759,0.681,0,0,1,0,1,0,0,0,3,1,122.51724137931035
0,38,1,4,1,36,3,1,1435.0,34516.0,33081.0,0.042,15584.0,114,0.865,0.839,0,0,1,0,0,0,0,1,4,4,136.7017543859649
0,38,0,2,1,28,1,2,1891.0,3629.0,1738.0,0.521,15982.0,113,0.917,0.687,0,1,0,0,1,0,0,0,0,1,141.43362831858408
0,44,0,4,2,36,3,3,1943.0,13067.0,11124.0,0.149,15172.0,118,0.85,1.034,0,0,1,0,0,0,0,1,0,1,128.57627118644066
0,32,1,3,2,36,2,1,1871.0,3845.0,1974.0,0.487,14593.0,110,0.847,0.803,0,0,1,0,1,0,0,0,1,2,132.66363636363636
1,41,1,5,4,32,3,3,0.0,12094.0,12094.0,0.0,8607.0,90,0.995,0.957,0,0,1,0,1,0,0,0,0,4,95.63333333333334
0,50,1,3,1,35,1,2,1638.0,34516.0,32878.0,0.047,14474.0,121,0.761,0.833,0,1,0,0,1,0,0,0,3,5,119.6198347107438
0,60,0,1,2,52,3,3,1974.0,13312.0,11338.0,0.148,14336.0,106,0.898,0.656,0,1,0,0,1,0,0,0,3,0,135.24528301886792
0,38,0,1,2,36,2,2,2517.0,3466.0,949.0,0.726,13140.0,94,0.699,0.709,0,0,1,0,1,0,0,0,5,1,139.7872340425532
0,59,1,0,1,52,2,1,1729.0,15223.0,13494.0,0.114,14230.0,111,0.863,0.79,0,0,1,0,0,0,0,1,1,2,128.19819819819818
0,53,1,1,1,44,6,3,831.0,34516.0,33685.0,0.024,13247.0,107,0.727,0.754,0,1,0,0,0,1,0,0,1,5,123.80373831775701
1,40,0,2,4,36,2,3,0.0,5989.0,5989.0,0.0,5843.0,60,0.311,0.176,0,0,1,0,1,0,0,0,2,1,97.38333333333334
1,45,1,5,2,36,3,2,0.0,5287.0,5287.0,0.0,8392.0,69,0.841,0.683,1,0,0,0,1,0,0,0,1,5,121.6231884057971
0,53,1,1,2,43,1,3,0.0,9060.0,9060.0,0.0,14305.0,102,0.775,0.645,0,0,0,1,1,0,0,0,1,2,140.2450980392157
0,56,1,2,1,36,1,1,831.0,4731.0,3900.0,0.176,14952.0,118,0.96,0.788,0,0,0,1,1,0,0,0,1,4,126.71186440677967
0,60,0,0,1,47,2,3,1881.0,9502.0,7621.0,0.198,14418.0,100,0.717,0.754,0,0,1,0,1,0,0,0,3,2,144.18
0,42,1,3,1,36,3,0,2370.0,29738.0,27368.0,0.08,14270.0,97,0.806,0.902,0,1,0,0,1,0,0,0,3,4,147.11340206185568
0,48,0,1,1,36,1,2,813.0,3918.0,3105.0,0.208,15867.0,103,1.149,1.06,0,0,1,0,1,0,0,0,0,1,154.04854368932038
0,58,0,1,1,40,2,3,1006.0,3944.0,2938.0,0.255,15315.0,124,0.782,0.851,0,1,0,0,1,0,0,0,0,1,123.50806451612904
0,55,1,2,2,48,1,2,1800.0,6577.0,4777.0,0.274,14229.0,120,0.786,0.69,0,1,0,0,1,0,0,0,0,5,118.575
0,51,1,1,2,37,3,1,2417.0,34516.0,32099.0,0.07,13021.0,117,0.947,0.625,0,1,0,0,0,1,0,0,3,5,111.2905982905983
0,46,1,2,1,26,3,1,714.0,34516.0,33802.0,0.021,14279.0,97,0.883,0.764,0,1,0,0,1,0,0,0,4,4,147.20618556701032
0,45,1,4,1,33,5,1,1930.0,8670.0,6740.0,0.223,13767.0,96,0.933,0.655,0,0,0,1,1,0,0,0,3,3,143.40625
1,40,1,3,1,20,2,2,0.0,32554.0,32554.0,0.0,8528.0,87,0.872,1.122,0,0,1,0,1,0,0,0,3,4,98.02298850574712
0,56,0,1,2,36,1,3,0.0,8331.0,8331.0,0.0,14324.0,103,0.705,0.689,0,0,0,1,1,0,0,0,1,2,139.06796116504853
0,34,0,4,2,26,2,2,1668.0,32056.0,30388.0,0.052,12595.0,106,0.771,0.683,0,0,1,0,0,0,0,1,1,0,118.82075471698113
0,48,1,3,1,36,1,2,1148.0,15524.0,14376.0,0.074,13819.0,106,0.829,0.71,0,1,0,0,1,0,0,0,0,3,130.3679245283019
0,45,0,3,2,40,1,3,2517.0,4010.0,1493.0,0.628,14354.0,101,0.71,0.629,0,1,0,0,1,0,0,0,3,1,142.11881188118812
0,42,1,5,2,36,4,3,1525.0,3275.0,1750.0,0.466,14830.0,112,0.749,0.697,0,1,0,0,1,0,0,0,1,3,132.41071428571428
0,49,1,1,1,37,2,2,1209.0,18349.0,17140.0,0.066,16422.0,110,0.738,0.803,0,0,1,0,1,0,0,0,0,3,149.29090909090908
0,35,1,2,2,24,3,1,1659.0,3388.0,1729.0,0.49,13557.0,100,0.842,0.724,0,0,1,0,1,0,0,0,4,3,135.57
1,32,1,0,1,14,1,3,0.0,4015.0,4015.0,0.0,8363.0,65,1.045,0.806,0,0,1,0,1,0,0,0,4,2,128.66153846153847
1,34,1,2,2,36,3,2,2517.0,9719.0,7202.0,0.259,9183.0,51,0.906,0.7,0,0,1,0,1,0,0,0,1,3,180.05882352941177
0,33,1,2,2,24,3,2,2463.0,4178.0,1715.0,0.59,16216.0,107,0.815,0.814,0,0,1,0,1,0,0,0,4,4,151.55140186915887
0,40,1,2,1,31,2,1,1474.0,3735.0,2261.0,0.395,15039.0,130,0.798,0.757,0,1,0,0,0,1,0,0,2,2,115.68461538461538
0,43,1,4,1,30,3,1,1576.0,29856.0,28280.0,0.053,14887.0,119,0.8,0.545,0,1,0,0,0,0,0,1,0,3,125.10084033613445
0,29,1,1,2,22,3,3,1203.0,11522.0,10319.0,0.104,13720.0,119,0.847,0.831,0,0,1,0,1,0,0,0,0,2,115.29411764705883
0,42,1,3,2,37,2,3,1788.0,3161.0,1373.0,0.566,13692.0,117,0.865,0.828,0,1,0,0,1,0,0,0,3,2,117.02564102564102
1,48,1,2,1,28,3,3,2517.0,14774.0,12257.0,0.17,8293.0,63,0.979,0.703,0,1,0,0,1,0,0,0,3,4,131.63492063492063
1,39,1,4,4,36,3,2,2517.0,34516.0,31999.0,0.073,8248.0,66,0.841,0.65,0,1,0,0,0,1,0,0,0,3,124.96969696969697
0,51,0,2,2,47,2,1,980.0,5118.0,4138.0,0.191,14593.0,109,0.786,0.627,0,1,0,0,1,0,0,0,3,1,133.88073394495413
1,41,1,2,2,33,3,3,2517.0,14682.0,12165.0,0.171,8193.0,72,1.041,0.846,0,1,0,0,1,0,0,0,2,4,113.79166666666667
0,42,1,4,1,33,2,2,2280.0,3108.0,828.0,0.734,14763.0,99,0.844,0.8,0,1,0,0,1,0,0,0,0,2,149.12121212121212
0,32,1,3,1,36,1,1,1413.0,3223.0,1810.0,0.438,13648.0,103,1.009,0.635,0,1,0,0,1,0,0,0,3,3,132.50485436893203
0,43,1,1,5,34,1,3,2517.0,28612.0,26095.0,0.088,14727.0,105,0.712,0.641,0,1,0,0,1,0,0,0,3,5,140.25714285714287
0,50,1,1,1,37,1,1,777.0,6224.0,5447.0,0.125,13503.0,112,0.743,0.623,0,1,0,0,0,0,0,1,3,3,120.5625
0,44,1,4,1,27,2,1,1290.0,24134.0,22844.0,0.053,13311.0,110,0.814,0.642,0,1,0,0,1,0,0,0,5,4,121.00909090909092
0,36,1,4,1,36,3,3,1898.0,27929.0,26031.0,0.068,14755.0,123,0.725,0.732,0,0,1,0,1,0,0,0,1,5,119.95934959349593
0,44,0,4,1,34,3,3,0.0,3657.0,3657.0,0.0,14802.0,95,0.785,0.667,0,0,1,0,1,0,0,0,0,2,155.81052631578947
0,47,0,3,1,28,3,1,961.0,8257.0,7296.0,0.116,13769.0,104,0.741,0.857,0,1,0,0,1,0,0,0,4,1,132.39423076923077
0,45,0,4,1,30,2,1,1836.0,23051.0,21215.0,0.08,14393.0,107,0.743,0.814,0,0,1,0,0,1,0,0,2,2,134.51401869158877
0,53,0,2,2,42,1,3,2226.0,14839.0,12613.0,0.15,14625.0,115,0.828,0.769,0,0,1,0,1,0,0,0,0,2,127.17391304347827
0,43,1,3,1,34,3,1,1591.0,3755.0,2164.0,0.424,14402.0,110,0.883,0.803,0,1,0,0,1,0,0,0,0,3,130.92727272727274
0,48,1,5,2,36,3,0,0.0,3862.0,3862.0,0.0,15282.0,125,0.807,0.712,0,0,1,0,1,0,0,0,0,3,122.256
0,37,1,1,1,36,3,1,0.0,7539.0,7539.0,0.0,15293.0,129,1.023,0.743,0,0,0,1,1,0,0,0,5,3,118.55038759689923
1,43,1,4,2,35,3,2,503.0,10588.0,10085.0,0.048,7886.0,70,0.918,0.75,0,1,0,0,1,0,0,0,1,4,112.65714285714286
0,59,1,2,2,50,1,2,0.0,11808.0,11808.0,0.0,13751.0,113,0.813,0.823,0,0,1,0,1,0,0,0,3,2,121.69026548672566
0,31,1,1,1,26,1,3,1277.0,15504.0,14227.0,0.082,14181.0,126,0.612,0.615,1,0,0,0,0,0,0,1,1,2,112.54761904761905
1,52,0,4,4,42,4,1,0.0,12091.0,12091.0,0.0,8127.0,74,0.898,0.805,1,0,0,0,1,0,0,0,0,0,109.82432432432432
0,41,1,3,2,33,1,1,609.0,13818.0,13209.0,0.044,13209.0,101,0.787,0.656,0,1,0,0,1,0,0,0,1,4,130.78217821782178
0,53,0,2,2,48,3,3,1107.0,4442.0,3335.0,0.249,14437.0,109,0.822,0.912,0,1,0,0,1,0,0,0,0,2,132.44954128440367
0,55,1,3,2,50,1,2,1144.0,5282.0,4138.0,0.217,13513.0,115,0.8,0.597,0,1,0,0,1,0,0,0,1,3,117.50434782608696
0,41,1,3,1,28,1,3,1617.0,34516.0,32899.0,0.047,13083.0,93,0.625,0.722,0,1,0,0,1,0,0,0,2,4,140.67741935483872
0,55,1,1,1,42,4,2,1583.0,34516.0,32933.0,0.046,12192.0,112,0.824,0.672,0,0,1,0,1,0,0,0,1,4,108.85714285714286
0,31,0,1,2,36,3,1,1520.0,10353.0,8833.0,0.147,15028.0,124,0.724,0.746,0,1,0,0,0,0,0,1,0,1,121.19354838709677
0,48,1,3,1,43,4,1,0.0,9959.0,9959.0,0.0,14948.0,125,0.751,0.866,0,1,0,0,1,0,0,0,3,4,119.584
0,42,1,2,2,36,2,1,2181.0,6280.0,4099.0,0.347,14109.0,92,0.795,0.878,0,1,0,0,1,0,0,0,3,3,153.3586956521739
1,57,1,4,2,36,2,3,2219.0,13694.0,11475.0,0.162,9040.0,63,1.078,0.8,1,0,0,0,1,0,0,0,0,5,143.4920634920635
0,34,1,2,1,23,3,2,1518.0,8940.0,7422.0,0.17,14459.0,97,0.726,0.702,0,0,1,0,1,0,0,0,3,1,149.06185567010309
0,54,1,2,2,45,3,1,1908.0,6546.0,4638.0,0.291,14103.0,112,0.697,0.672,0,1,0,0,1,0,0,0,0,3,125.91964285714286
0,46,0,2,1,39,1,2,992.0,32587.0,31595.0,0.03,15958.0,113,1.139,0.687,0,1,0,0,0,0,0,1,0,0,141.2212389380531
0,38,1,2,1,25,1,1,0.0,11474.0,11474.0,0.0,13041.0,98,0.628,0.661,0,0,1,0,1,0,0,0,3,3,133.07142857142858
0,40,1,5,1,31,3,3,2203.0,34516.0,32313.0,0.064,14204.0,96,0.728,0.92,0,0,1,0,0,0,0,1,0,5,147.95833333333334
1,56,0,2,4,46,3,3,764.0,9463.0,8699.0,0.081,7106.0,61,0.994,0.906,0,1,0,0,1,0,0,0,1,1,116.49180327868852
0,44,1,3,1,36,1,2,1405.0,12552.0,11147.0,0.112,15508.0,95,0.702,0.792,0,1,0,0,1,0,0,0,4,2,163.2421052631579
